month,agemths,outcometype,agemths,sex,speutered,breed,black,unpopular
12,24,1,24,1,0.0,Alaskan Husky,0,0
7,11,2,11,1,0.0,Pit Bull Mix,1,1
3,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
11,1,0,1,0,1.0,Domestic Shorthair Mix,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
7,48,2,48,1,0.0,Pit Bull Mix,0,1
5,36,0,36,0,1.0,Maltese/Chihuahua Shorthair,0,0
11,2,0,2,0,0.0,Chihuahua Shorthair Mix,0,1
8,2,2,2,0,1.0,Domestic Shorthair Mix,0,0
1,5,0,5,1,1.0,German Shepherd Mix,0,1
9,6,2,6,0,1.0,Domestic Shorthair Mix,0,0
10,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
11,2,2,2,0,0.0,Domestic Shorthair Mix,0,0
10,4,0,4,1,1.0,Domestic Shorthair Mix,0,0
3,72,1,72,0,1.0,Pit Bull Mix,0,1
12,3,0,3,1,1.0,Domestic Longhair Mix,0,0
8,5,2,5,0,0.0,Domestic Shorthair,0,0
11,2,0,2,0,1.0,Plott Hound Mix,0,0
10,48,4,48,0,1.0,Carolina Dog Mix,0,0
6,12,0,12,1,1.0,Domestic Medium Hair Mix,0,0
12,72,1,72,1,1.0,Chihuahua Shorthair Mix,0,1
12,4,2,4,1,0.0,Domestic Shorthair Mix,0,0
6,12,2,12,1,1.0,Chihuahua Shorthair Mix,0,1
12,12,2,12,1,1.0,Snowshoe Mix,0,0
7,132,1,132,1,0.0,Boxer Mix,0,0
10,10,2,10,1,1.0,Siberian Husky Mix,0,0
10,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
6,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
7,48,0,48,0,1.0,Pit Bull Mix,0,1
1,6,2,6,1,0.0,Domestic Shorthair Mix,0,0
11,10,0,10,1,1.0,Pit Bull,0,1
3,36,0,36,1,1.0,Yorkshire Terrier Mix,0,0
12,0,2,0,1,0.0,Pit Bull Mix,0,1
11,72,2,72,1,1.0,Chihuahua Shorthair Mix,0,1
10,60,1,60,1,1.0,Beagle Mix,0,0
3,24,2,24,0,0.0,Domestic Shorthair Mix,0,0
7,168,1,168,1,1.0,Domestic Shorthair Mix,0,0
9,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
9,12,1,12,1,1.0,Miniature Poodle/Maltese,0,0
3,12,0,12,1,1.0,Chihuahua Shorthair Mix,1,1
8,36,2,36,2,Unknown,Domestic Shorthair Mix,0,0
11,0,4,0,1,0.0,Domestic Shorthair Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,1,0
6,10,0,10,0,1.0,Labrador Retriever,0,0
7,1,0,1,1,1.0,Domestic Shorthair Mix,0,0
7,4,2,4,0,0.0,Domestic Shorthair Mix,0,0
12,48,1,48,0,1.0,German Shepherd/Alaskan Malamute,0,0
12,4,0,4,1,1.0,Chihuahua Shorthair Mix,1,1
10,24,1,24,0,1.0,Pit Bull Mix,0,1
5,4,2,4,1,1.0,Domestic Shorthair Mix,0,0
6,0,2,0,0,0.0,Domestic Shorthair Mix,1,0
4,0,2,0,2,Unknown,Domestic Shorthair Mix,1,0
1,2,0,2,0,1.0,Siamese Mix,0,0
12,2,0,2,1,1.0,Domestic Longhair Mix,0,0
6,7,1,7,0,1.0,Chihuahua Shorthair/Jack Russell Terrier,0,0
6,144,2,144,1,1.0,Boxer/Labrador Retriever,0,0
5,12,1,12,1,1.0,Yorkshire Terrier/Chihuahua Shorthair,0,0
4,60,1,60,1,1.0,Australian Shepherd Mix,0,0
9,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
10,48,0,48,0,1.0,Domestic Shorthair Mix,0,0
1,60,2,60,1,1.0,Rat Terrier Mix,0,0
4,2,0,2,0,1.0,German Shepherd Mix,0,1
7,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
10,12,0,12,0,1.0,Bull Terrier Mix,0,0
12,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
11,36,0,36,0,1.0,Beagle/Boxer,0,0
8,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
7,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
9,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
3,24,1,24,1,1.0,Border Collie/Australian Cattle Dog,0,0
8,48,1,48,0,1.0,Cane Corso,0,0
2,36,4,36,1,1.0,Pit Bull Mix,0,1
4,0,2,0,0,0.0,Domestic Shorthair Mix,1,0
2,2,0,2,1,1.0,Jack Russell Terrier Mix,0,0
2,48,1,48,1,1.0,Domestic Shorthair Mix,0,0
12,1,0,1,1,0.0,Labrador Retriever/Pit Bull,0,1
4,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
8,8,2,8,1,0.0,Domestic Shorthair Mix,0,0
10,120,1,120,0,1.0,Akita/German Shepherd,0,0
12,24,0,24,1,1.0,Pit Bull Mix,0,1
11,36,0,36,1,1.0,Maine Coon Mix,0,0
5,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
3,96,1,96,0,1.0,German Shepherd/Chow Chow,0,0
2,10,2,10,0,1.0,Chihuahua Shorthair Mix,0,1
8,12,1,12,0,1.0,German Shepherd Mix,0,1
5,108,1,108,1,1.0,Pug,0,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
3,24,1,24,1,0.0,Border Collie Mix,0,0
6,3,0,3,0,1.0,Cairn Terrier Mix,0,0
10,5,0,5,1,1.0,Labrador Retriever/German Shepherd,0,0
8,2,2,2,0,1.0,Domestic Shorthair Mix,0,0
7,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,6,0,6,0,1.0,Domestic Medium Hair Mix,0,0
2,12,0,12,1,1.0,Labrador Retriever Mix,0,0
4,108,0,108,0,1.0,Domestic Shorthair Mix,1,0
6,12,2,12,1,1.0,Wire Hair Fox Terrier/Chihuahua Shorthair,0,0
12,48,2,48,1,0.0,Chihuahua Shorthair Mix,0,1
1,2,0,2,0,1.0,German Shepherd Mix,0,1
5,24,2,24,1,0.0,Labrador Retriever Mix,1,0
1,12,1,12,1,1.0,Cairn Terrier Mix,0,0
9,1,3,1,0,0.0,Domestic Shorthair Mix,0,0
7,2,4,2,1,0.0,Domestic Medium Hair Mix,0,0
3,5,0,5,0,1.0,Siberian Husky/Labrador Retriever,0,0
1,36,0,36,1,1.0,Chihuahua Shorthair Mix,1,1
7,72,0,72,0,1.0,Domestic Shorthair Mix,0,0
10,144,0,144,1,0.0,Chihuahua Shorthair Mix,0,1
11,12,0,12,1,1.0,Staffordshire Mix,0,0
7,0,2,0,0,0.0,Pit Bull Mix,0,1
3,60,2,60,0,1.0,Beagle Mix,0,0
12,24,2,24,0,1.0,Maltese/Shih Tzu,0,0
1,48,1,48,1,1.0,Labrador Retriever,0,0
8,3,0,3,1,1.0,Dachshund Mix,0,0
7,36,1,36,1,1.0,Lhasa Apso Mix,0,0
9,5,0,5,0,1.0,Harrier Mix,0,0
10,36,4,36,1,1.0,Staffordshire Mix,0,0
2,60,1,60,1,1.0,Norwich Terrier Mix,0,0
9,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,36,1,36,1,1.0,Chihuahua Shorthair Mix,0,1
2,3,0,3,1,1.0,Chihuahua Shorthair/Jack Russell Terrier,0,0
1,60,1,60,0,1.0,Labrador Retriever Mix,0,0
6,60,1,60,0,0.0,Domestic Medium Hair Mix,1,0
5,8,0,8,0,1.0,Basset Hound Mix,0,0
5,24,0,24,1,1.0,Jack Russell Terrier/Pit Bull,0,0
4,6,2,6,0,1.0,Beagle,0,0
11,96,1,96,0,1.0,Bernese Mountain Dog Mix,0,0
5,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
10,2,0,2,1,1.0,Domestic Shorthair Mix,1,0
2,4,2,4,0,1.0,Anatol Shepherd/Labrador Retriever,0,0
6,96,0,96,1,1.0,Cocker Spaniel Mix,0,0
5,24,2,24,0,1.0,Chihuahua Shorthair Mix,0,1
7,2,0,2,0,1.0,Domestic Longhair Mix,1,0
7,156,1,156,1,1.0,Great Pyrenees Mix,0,0
11,60,2,60,0,1.0,Pug,0,0
8,5,2,5,0,1.0,Chihuahua Longhair Mix,0,0
8,1,2,1,0,0.0,Labrador Retriever Mix,0,0
1,12,0,12,0,1.0,Siberian Husky Mix,0,0
5,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
12,6,0,6,1,1.0,Chihuahua Shorthair/Yorkshire Terrier,0,0
5,84,0,84,1,1.0,Domestic Shorthair Mix,0,0
10,12,0,12,1,1.0,Alaskan Malamute/Akita,0,0
12,48,2,48,0,1.0,Chow Chow,0,0
9,24,4,24,1,1.0,Rottweiler,0,1
2,144,0,144,1,1.0,Labrador Retriever Mix,0,0
10,48,0,48,1,1.0,Collie Rough Mix,0,0
4,0,2,0,2,Unknown,Domestic Shorthair Mix,1,0
7,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
6,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
9,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
4,12,1,12,0,1.0,Flat Coat Retriever Mix,0,0
8,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
12,60,1,60,0,1.0,Chihuahua Shorthair Mix,0,1
9,24,1,24,1,0.0,American Pit Bull Terrier Mix,0,0
6,12,1,12,1,1.0,Pit Bull/Boxer,0,0
8,96,1,96,1,1.0,Chihuahua Shorthair Mix,0,1
12,144,1,144,1,1.0,Pit Bull Mix,0,1
7,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
10,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
7,10,2,10,1,1.0,Dachshund Wirehair/Chihuahua Longhair,0,0
5,36,4,36,0,1.0,Basset Hound Mix,0,0
6,1,4,1,1,0.0,Domestic Longhair Mix,1,0
11,12,1,12,0,1.0,Pit Bull Mix,0,1
8,7,2,7,0,0.0,Chow Chow/Australian Cattle Dog,0,0
4,0,4,0,2,Unknown,Domestic Shorthair Mix,1,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
6,72,1,72,0,1.0,Miniature Schnauzer,0,0
4,24,1,24,1,1.0,Pit Bull Mix,0,1
7,1,2,1,0,0.0,Miniature Poodle Mix,0,0
2,12,0,12,1,1.0,Pit Bull Mix,0,1
9,24,2,24,0,1.0,Domestic Shorthair Mix,0,0
2,2,0,2,1,1.0,Boxer/Catahoula,0,0
12,48,1,48,0,1.0,Domestic Shorthair Mix,0,0
6,1,2,1,0,0.0,Domestic Shorthair Mix,1,0
8,60,4,60,0,0.0,Pit Bull/Chinese Sharpei,0,0
2,6,0,6,1,1.0,Domestic Shorthair Mix,0,0
9,60,0,60,1,1.0,Pit Bull Mix,0,1
12,24,0,24,1,1.0,Chihuahua Shorthair Mix,0,1
3,12,1,12,1,0.0,Pit Bull Mix,0,1
12,24,2,24,1,0.0,Pit Bull Mix,0,1
8,156,1,156,0,1.0,Domestic Shorthair Mix,0,0
9,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
6,24,0,24,1,1.0,Domestic Medium Hair Mix,0,0
4,8,2,8,0,0.0,Domestic Shorthair Mix,0,0
6,48,1,48,0,1.0,Chihuahua Shorthair Mix,0,1
4,96,1,96,0,1.0,Pit Bull,0,1
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
7,96,1,96,0,1.0,Chihuahua Shorthair Mix,0,1
9,24,2,24,0,1.0,Dachshund/Chihuahua Shorthair,0,0
8,4,2,4,0,1.0,Domestic Shorthair Mix,0,0
6,36,0,36,0,1.0,German Shepherd Mix,0,1
1,84,0,84,1,1.0,Jack Russell Terrier Mix,0,0
3,12,2,12,0,1.0,Pit Bull Mix,0,1
6,24,0,24,0,1.0,Labrador Retriever/Pit Bull,0,1
6,3,0,3,0,1.0,Labrador Retriever Mix,0,0
10,9,2,9,1,1.0,Domestic Shorthair Mix,0,0
2,6,1,6,0,1.0,Labrador Retriever Mix,0,0
1,48,0,48,1,1.0,American Staffordshire Terrier,0,0
9,6,0,6,0,1.0,Labrador Retriever/Dalmatian,0,0
9,6,0,6,0,1.0,Domestic Shorthair Mix,0,0
7,7,2,7,0,1.0,Labrador Retriever,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
8,3,2,3,0,1.0,Domestic Medium Hair Mix,0,0
1,60,0,60,0,1.0,Pointer/Chinese Sharpei,0,0
7,12,0,12,0,1.0,Dachshund Mix,0,0
6,2,0,2,0,1.0,Australian Shepherd/Labrador Retriever,0,0
10,24,2,24,1,1.0,Domestic Shorthair Mix,0,0
5,84,0,84,1,1.0,Maltese Mix,0,0
1,12,0,12,0,1.0,Beagle/Labrador Retriever,0,0
6,180,4,180,0,1.0,Labrador Retriever Mix,0,0
7,12,1,12,1,0.0,Boxer Mix,0,0
10,2,0,2,1,1.0,Australian Cattle Dog Mix,0,0
7,96,0,96,1,1.0,Rat Terrier Mix,0,0
12,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
10,96,0,96,1,1.0,Chihuahua Shorthair Mix,0,1
4,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
6,24,2,24,0,1.0,Domestic Longhair Mix,0,0
11,4,3,4,0,1.0,Domestic Shorthair Mix,0,0
12,10,0,10,1,1.0,Carolina Dog Mix,0,0
9,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
11,24,2,24,1,0.0,Domestic Medium Hair Mix,0,0
8,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
9,96,1,96,0,1.0,Miniature Schnauzer,0,0
8,2,0,2,1,1.0,Labrador Retriever Mix,0,0
7,60,4,60,0,1.0,Australian Shepherd/Chow Chow,0,0
12,24,1,24,0,0.0,Miniature Schnauzer Mix,0,0
12,36,1,36,1,1.0,Black Mouth Cur Mix,0,0
5,0,2,0,1,0.0,Domestic Shorthair Mix,1,0
1,36,2,36,1,1.0,Chihuahua Shorthair Mix,0,1
12,4,2,4,0,1.0,Domestic Shorthair Mix,1,0
9,12,1,12,1,1.0,Pit Bull Mix,0,1
12,0,4,0,1,0.0,Chihuahua Longhair Mix,0,0
5,24,2,24,1,1.0,Domestic Shorthair Mix,0,0
11,144,1,144,0,1.0,Labrador Retriever Mix,0,0
6,6,2,6,0,1.0,American Staffordshire Terrier Mix,0,0
9,144,1,144,0,1.0,German Shepherd Mix,0,1
7,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
9,2,0,2,0,1.0,Domestic Medium Hair Mix,0,0
4,24,0,24,0,1.0,Yorkshire Terrier Mix,0,0
2,5,0,5,0,1.0,Domestic Shorthair Mix,0,0
6,12,2,12,1,1.0,Domestic Shorthair Mix,1,0
4,1,4,1,2,Unknown,Domestic Shorthair Mix,1,0
8,3,2,3,1,1.0,Domestic Shorthair Mix,0,0
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,60,1,60,0,1.0,Catahoula Mix,0,0
10,1,2,1,1,0.0,Australian Kelpie Mix,0,0
2,24,0,24,1,1.0,Labrador Retriever Mix,0,0
3,36,2,36,0,1.0,Yorkshire Terrier/Border Terrier,0,0
7,1,0,1,0,1.0,Domestic Shorthair Mix,0,0
3,24,0,24,0,1.0,German Shepherd/Black Mouth Cur,0,0
1,12,0,12,0,1.0,Harrier Mix,0,0
12,8,4,8,0,1.0,Labrador Retriever Mix,0,0
4,0,2,0,1,0.0,Siamese Mix,0,0
1,3,2,3,1,1.0,Domestic Shorthair Mix,0,0
7,84,0,84,1,1.0,Collie Rough/Chinese Sharpei,0,0
5,10,4,10,0,0.0,Chihuahua Longhair/Cairn Terrier,0,0
12,24,2,24,1,1.0,Chihuahua Shorthair/Rat Terrier,0,0
6,96,2,96,1,0.0,Pit Bull Mix,0,1
11,24,0,24,0,1.0,Siberian Husky Mix,0,0
11,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
5,24,0,24,1,1.0,Beagle Mix,0,0
8,1,4,1,0,0.0,Domestic Shorthair Mix,0,0
4,48,2,48,0,1.0,Pit Bull Mix,0,1
11,6,1,6,1,1.0,Cairn Terrier Mix,0,0
12,9,2,9,1,1.0,Australian Cattle Dog Mix,0,0
3,108,2,108,0,1.0,Siamese Mix,0,0
6,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
12,2,0,2,1,1.0,Labrador Retriever Mix,0,0
8,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
1,6,0,6,0,1.0,Domestic Shorthair Mix,0,0
2,24,2,24,0,1.0,Australian Cattle Dog/Staffordshire,0,0
5,2,0,2,0,1.0,Manx Mix,0,0
3,144,1,144,0,1.0,Labrador Retriever Mix,1,0
6,6,0,6,0,1.0,Labrador Retriever/Australian Kelpie,0,0
3,7,0,7,0,1.0,Chihuahua Shorthair Mix,0,1
9,24,1,24,1,0.0,Pit Bull Mix,0,1
6,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
3,48,2,48,0,1.0,Domestic Shorthair Mix,0,0
7,2,0,2,1,1.0,Dachshund Mix,0,0
11,72,1,72,0,1.0,Pit Bull Mix,0,1
5,72,0,72,0,1.0,Dachshund/Havanese,0,0
10,60,1,60,0,1.0,Chihuahua Shorthair Mix,0,1
5,48,2,48,0,1.0,Pit Bull Mix,0,1
6,2,0,2,1,1.0,Domestic Shorthair,0,0
12,24,2,24,0,1.0,Pit Bull Mix,0,1
4,12,0,12,1,1.0,Great Pyrenees/Border Collie,0,0
1,24,2,24,0,1.0,Domestic Shorthair Mix,0,0
6,2,2,2,1,1.0,Domestic Shorthair Mix,0,0
10,1,3,1,0,0.0,Labrador Retriever Mix,1,0
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
8,36,2,36,0,0.0,Greater Swiss Mountain Dog Mix,0,0
1,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
7,2,2,2,1,0.0,Domestic Shorthair Mix,1,0
6,60,1,60,0,1.0,Standard Schnauzer Mix,0,0
4,5,2,5,0,0.0,Miniature Pinscher/Chihuahua Shorthair,0,0
9,2,0,2,0,0.0,Domestic Shorthair Mix,0,0
12,156,1,156,0,0.0,Toy Poodle Mix,0,0
3,96,1,96,1,1.0,Miniature Schnauzer Mix,0,0
11,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
11,10,2,10,1,1.0,Australian Cattle Dog/Labrador Retriever,0,0
6,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
11,12,2,12,1,0.0,Siamese Mix,0,0
7,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
6,24,2,24,1,1.0,Queensland Heeler Mix,0,0
12,3,0,3,0,1.0,Domestic Longhair Mix,1,0
2,6,0,6,1,1.0,Blue Lacy Mix,0,0
5,36,1,36,1,1.0,Yorkshire Terrier/Chihuahua Longhair,0,0
9,2,0,2,0,1.0,German Shepherd/Labrador Retriever,0,0
1,2,1,2,1,1.0,Bernese Mountain Dog Mix,0,0
1,24,1,24,0,1.0,Domestic Shorthair Mix,0,0
8,0,2,0,0,0.0,Pit Bull Mix,0,1
2,24,1,24,0,1.0,Jack Russell Terrier Mix,0,0
10,6,3,6,0,1.0,Domestic Shorthair Mix,0,0
7,48,1,48,1,1.0,Miniature Poodle Mix,0,0
1,2,2,2,1,0.0,Shih Tzu Mix,0,0
10,2,0,2,1,1.0,Domestic Medium Hair Mix,0,0
1,12,1,12,1,1.0,Siberian Husky Mix,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
8,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
10,72,1,72,1,1.0,Labrador Retriever Mix,0,0
12,36,0,36,0,1.0,Pit Bull Mix,0,1
6,5,2,5,1,0.0,Labrador Retriever Mix,0,0
1,24,0,24,0,1.0,Pomeranian Mix,0,0
10,11,1,11,0,1.0,Dachshund/Chihuahua Shorthair,0,0
1,36,1,36,0,1.0,Toy Poodle Mix,0,0
8,36,0,36,1,1.0,Chihuahua Shorthair/Dachshund,0,0
7,3,0,3,0,1.0,Chihuahua Shorthair Mix,0,1
2,9,0,9,1,1.0,Blue Lacy Mix,0,0
12,12,0,12,0,1.0,American Bulldog Mix,0,0
1,84,1,84,0,1.0,Dachshund,0,0
7,6,4,6,1,0.0,Labrador Retriever Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
5,36,2,36,1,1.0,Pit Bull Mix,0,1
8,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
10,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
5,3,0,3,0,1.0,Redbone Hound Mix,0,0
11,8,2,8,0,0.0,Domestic Shorthair Mix,1,0
5,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
7,12,1,12,1,1.0,Pit Bull Mix,0,1
6,24,2,24,2,Unknown,Domestic Shorthair Mix,1,0
10,60,0,60,1,1.0,Chihuahua Longhair Mix,0,0
8,1,4,1,1,0.0,Domestic Medium Hair Mix,0,0
4,12,2,12,1,1.0,Black Mouth Cur Mix,0,0
9,96,2,96,0,1.0,Lhasa Apso,0,0
11,84,2,84,0,1.0,Australian Cattle Dog Mix,0,0
10,12,4,12,0,1.0,Pit Bull Mix,0,1
2,144,1,144,0,1.0,Border Collie Mix,0,0
7,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
10,12,1,12,1,1.0,Alaskan Husky Mix,0,0
3,36,1,36,0,1.0,English Bulldog,0,0
9,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
7,120,2,120,1,0.0,Miniature Schnauzer Mix,0,0
8,3,2,3,1,0.0,Domestic Shorthair Mix,0,0
5,60,1,60,0,1.0,Chihuahua Shorthair Mix,0,1
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
9,24,0,24,1,1.0,Cairn Terrier,0,0
12,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,48,2,48,0,1.0,Basset Hound Mix,0,0
8,180,1,180,0,0.0,Miniature Poodle Mix,0,0
8,2,0,2,0,1.0,Labrador Retriever Mix,0,0
5,0,2,0,0,0.0,Domestic Medium Hair Mix,1,0
6,1,2,1,2,Unknown,Boxer Mix,1,0
3,180,1,180,1,1.0,Domestic Shorthair Mix,0,0
9,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
2,12,1,12,0,0.0,Chow Chow Mix,0,0
7,24,0,24,0,1.0,Chihuahua Shorthair Mix,0,1
4,36,1,36,0,1.0,Boxer/Pit Bull,0,0
2,12,0,12,1,1.0,Australian Kelpie Mix,0,0
1,84,1,84,0,1.0,Labrador Retriever,1,0
9,1,2,1,1,0.0,Siamese Mix,0,0
7,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,4,0,4,1,1.0,American Bulldog Mix,0,0
8,2,4,2,0,0.0,Domestic Shorthair Mix,0,0
12,24,1,24,0,1.0,Australian Cattle Dog/Border Collie,0,0
6,1,0,1,0,1.0,Siamese,0,0
10,2,2,2,0,0.0,Domestic Shorthair Mix,0,0
1,6,0,6,1,1.0,Domestic Shorthair Mix,0,0
10,120,0,120,1,1.0,Domestic Shorthair Mix,0,0
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
10,12,2,12,1,0.0,Shih Tzu,0,0
9,24,2,24,0,0.0,Pit Bull Mix,0,1
11,7,2,7,0,1.0,Australian Cattle Dog/Bull Terrier,0,0
4,36,0,36,0,1.0,Pit Bull Mix,0,1
4,24,0,24,0,1.0,Yorkshire Terrier Mix,1,0
11,2,0,2,1,1.0,Domestic Medium Hair Mix,0,0
2,12,2,12,1,1.0,Chihuahua Shorthair Mix,0,1
3,72,1,72,0,1.0,German Shepherd/Labrador Retriever,0,0
8,192,4,192,1,0.0,Shih Tzu Mix,1,0
11,3,2,3,0,0.0,Border Collie Mix,0,0
8,24,2,24,1,1.0,Domestic Longhair Mix,0,0
2,11,0,11,0,1.0,Chihuahua Shorthair Mix,1,1
12,156,1,156,0,0.0,Chow Chow/Chinese Sharpei,0,0
4,36,0,36,1,1.0,Great Pyrenees Mix,0,0
12,36,1,36,0,1.0,Miniature Poodle Mix,1,0
6,84,0,84,1,1.0,Beagle Mix,0,0
3,48,2,48,1,1.0,Pug/Beagle,0,0
2,0,4,0,0,0.0,Domestic Longhair Mix,0,0
6,2,2,2,1,0.0,Labrador Retriever Mix,0,0
11,12,2,12,2,Unknown,Domestic Shorthair Mix,0,0
11,2,4,2,1,0.0,Domestic Shorthair Mix,1,0
1,36,0,36,1,1.0,German Shepherd Mix,0,1
7,24,0,24,0,1.0,Domestic Medium Hair Mix,1,0
5,1,2,1,2,Unknown,Domestic Shorthair Mix,1,0
8,4,2,4,0,0.0,Domestic Shorthair Mix,0,0
12,12,0,12,0,1.0,Beagle/Labrador Retriever,0,0
1,24,0,24,0,1.0,Pit Bull Mix,0,1
4,132,1,132,1,1.0,Rat Terrier,0,0
6,156,1,156,1,0.0,Chihuahua Shorthair Mix,0,1
7,24,1,24,0,1.0,German Shepherd Mix,0,1
12,60,4,60,0,0.0,Doberman Pinsch Mix,0,0
5,2,0,2,0,1.0,Domestic Longhair Mix,0,0
3,60,0,60,0,1.0,Siamese Mix,0,0
8,36,2,36,1,1.0,Domestic Shorthair Mix,0,0
3,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,96,1,96,0,1.0,Labrador Retriever/Rottweiler,0,0
7,36,0,36,1,1.0,Blue Lacy Mix,0,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
7,12,0,12,1,1.0,Rat Terrier Mix,0,0
2,5,2,5,1,1.0,Boxer Mix,0,0
12,24,0,24,0,1.0,Pit Bull Mix,0,1
11,12,4,12,1,0.0,Labrador Retriever/Greyhound,0,0
12,84,0,84,0,1.0,American Bulldog,0,0
9,2,0,2,0,1.0,Australian Cattle Dog Mix,0,0
4,1,0,1,1,1.0,Domestic Shorthair Mix,0,0
1,60,1,60,0,1.0,Beagle,0,0
8,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
2,2,2,2,1,0.0,Bruss Griffon Mix,0,0
6,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
4,1,2,1,0,0.0,Australian Shepherd/Anatol Shepherd,0,0
2,2,2,2,1,0.0,Cairn Terrier Mix,0,0
3,36,4,36,1,1.0,Australian Cattle Dog/Labrador Retriever,0,0
7,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
8,36,0,36,0,1.0,Bruss Griffon Mix,0,0
8,12,0,12,0,1.0,Pointer/Jack Russell Terrier,0,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
6,24,2,24,0,1.0,Pit Bull Mix,0,1
9,0,2,0,2,Unknown,Domestic Medium Hair Mix,0,0
11,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
12,12,0,12,0,1.0,Australian Cattle Dog Mix,0,0
3,12,2,12,1,1.0,Australian Shepherd Mix,0,0
1,24,1,24,1,1.0,Pit Bull Mix,0,1
3,120,4,120,0,1.0,Pit Bull Mix,0,1
7,4,0,4,0,1.0,Manchester Terrier Mix,0,0
4,36,0,36,0,1.0,Chihuahua Longhair Mix,0,0
8,2,0,2,1,1.0,Chihuahua Longhair Mix,0,0
8,3,4,3,0,0.0,Siamese Mix,0,0
7,2,2,2,1,0.0,Domestic Shorthair Mix,0,0
5,24,4,24,0,0.0,Domestic Shorthair Mix,0,0
3,10,1,10,0,1.0,Great Dane/Labrador Retriever,0,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
6,24,2,24,1,0.0,Domestic Shorthair Mix,0,0
2,7,0,7,0,1.0,Domestic Shorthair Mix,0,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
4,24,0,24,0,1.0,Chihuahua Longhair Mix,0,0
