,overall_qual,tot_liv_area,exter_qual,kitchen_qual,garage_area,bsmt_qual,year_remod/add,fireplace_qu,full_bath,totrms_abvgrd,heating_qc,sale_type,exterior_1st,neighborhood,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
1687,7,2423.0,4,4,588.0,4,1999,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1688,6,2555.0,3,3,672.0,5,1994,4,2,11,2,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1689,6,813.0,3,4,270.0,3,2005,0,1,5,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1690,8,2862.0,4,5,531.0,4,2001,3,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1691,5,1554.0,3,3,338.0,3,1956,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1692,9,5185.0,4,5,959.0,5,1994,3,3,11,5,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1693,4,1440.0,3,3,248.0,3,1954,0,1,5,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1694,5,1316.0,3,3,576.0,2,1950,0,1,7,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1695,6,3290.0,3,3,596.0,4,1979,1,2,7,3,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1696,6,2368.0,4,4,924.0,3,2006,4,1,7,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1697,6,1590.0,4,4,480.0,4,2005,0,2,5,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1698,6,1324.0,3,3,180.0,3,1993,0,1,6,5,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1699,8,2147.0,4,5,502.0,4,2007,4,2,6,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1700,9,3140.0,5,5,820.0,5,2009,4,3,11,5,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1701,6,2486.0,3,3,576.0,3,1962,4,2,8,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1702,6,2459.0,3,4,600.0,4,1997,0,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1703,8,2875.0,4,4,862.0,5,2005,4,2,7,5,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1704,8,2724.0,4,4,732.0,4,2004,3,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1705,4,1260.0,3,3,0.0,4,1970,0,1,3,4,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1706,6,2375.0,3,3,440.0,3,1984,3,1,7,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1707,7,1004.0,3,4,200.0,3,1950,1,1,5,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1708,7,1860.0,4,4,484.0,4,2005,4,2,8,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1709,5,2154.0,2,4,450.0,3,1960,0,2,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1710,5,1596.0,3,4,450.0,3,2003,0,1,5,5,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1711,5,1656.0,3,3,0.0,4,1978,0,2,5,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1712,5,2376.0,3,4,473.6717073170732,4,1999,0,2,6,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1713,5,1666.0,3,3,280.0,3,2003,0,1,4,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1714,4,1546.0,3,3,528.0,3,1955,0,1,5,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1715,8,1912.0,4,5,472.0,4,2006,4,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1716,6,1174.0,3,3,160.0,4,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1717,5,2334.0,3,3,567.0,4,1977,3,2,6,5,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1718,5,1835.0,3,3,300.0,3,1959,0,1,6,5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1719,8,2152.0,4,4,728.0,4,2008,4,2,7,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1720,4,1016.0,3,3,234.0,3,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1721,8,2281.0,4,4,811.0,4,1995,2,2,6,5,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1722,5,1493.0,3,2,240.0,3,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1723,6,1624.0,3,3,352.0,3,1975,2,1,5,3,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1724,8,2878.0,5,5,786.0,5,2007,4,2,8,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1725,5,2138.0,3,3,288.0,3,1950,3,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1726,6,2559.0,3,3,518.0,4,1958,4,1,6,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1727,8,2128.0,5,4,656.0,4,2007,4,2,10,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1728,6,1536.0,4,4,400.0,4,2006,4,2,6,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1729,6,2527.0,3,3,464.0,3,1969,3,1,8,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1730,6,1868.0,3,3,440.0,4,1978,3,2,7,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1731,6,918.0,3,3,264.0,4,1979,3,2,5,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1732,9,3676.0,4,5,864.0,5,2009,4,2,8,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1733,6,1647.0,3,3,460.0,4,2000,3,2,7,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1734,5,825.0,3,3,350.0,3,1954,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1735,6,2894.0,3,3,484.0,4,1970,3,2,7,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1736,4,1054.0,3,3,0.0,3,1950,3,1,4,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1737,8,3944.0,4,4,888.0,5,1993,3,2,9,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1738,5,1639.0,3,3,280.0,3,1968,0,1,4,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1739,7,2519.0,4,4,576.0,4,2006,4,2,9,5,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1740,5,1617.0,3,4,576.0,3,2006,4,1,7,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1741,7,2056.0,5,4,484.0,5,2009,4,2,7,5,3,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1742,7,1836.0,4,4,393.0,4,2003,3,2,7,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1743,5,1314.0,3,4,240.0,3,1992,4,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1744,5,2352.0,3,3,264.0,3,1962,3,2,8,3,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1745,7,2556.0,4,4,554.0,4,2000,3,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1746,8,3124.0,5,5,525.0,5,2008,4,2,5,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1747,6,2888.0,3,3,576.0,2,1969,4,2,9,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1748,7,2740.0,4,4,618.0,4,2004,0,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1749,6,1247.0,3,3,280.0,3,1950,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1750,6,1946.0,3,3,420.0,4,1996,3,2,7,4,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1751,5,1579.0,3,3,748.0,4,1977,0,1,5,3,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1752,5,884.0,4,3,240.0,3,1950,0,1,5,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1753,5,1646.0,3,3,242.0,4,1996,0,1,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1754,5,864.0,3,3,0.0,2,1950,0,1,4,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1755,6,2036.0,3,3,460.0,4,1975,0,2,7,4,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1756,6,1176.0,3,3,528.0,3,1950,4,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1757,5,1600.0,3,3,288.0,3,1967,1,1,6,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1758,8,3132.0,5,4,482.0,5,2008,4,2,5,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1759,7,2615.0,5,4,252.0,3,2006,4,2,9,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1760,7,1571.0,4,3,396.0,4,1998,3,2,7,4,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1761,5,1540.0,3,4,384.0,3,1968,0,1,6,4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1762,6,1396.0,4,4,440.0,4,2007,4,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1763,6,2568.0,3,3,539.0,3,1997,4,2,8,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1764,8,2400.0,4,4,730.0,4,2004,4,3,10,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1765,7,2042.0,3,3,240.0,3,1950,3,1,7,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1766,7,1710.0,4,4,550.0,5,2005,4,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1767,5,1518.0,3,3,288.0,3,1955,0,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1768,6,2419.0,3,3,540.0,3,1978,3,1,9,3,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1769,6,1332.0,4,4,542.0,4,1991,0,2,5,4,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1770,5,1298.0,3,3,504.0,3,1964,0,2,5,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1771,8,1973.0,4,4,895.0,4,2006,4,2,9,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1772,6,1092.0,3,3,440.0,3,1973,0,1,6,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1773,8,2531.0,4,4,741.0,4,1999,3,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1774,5,1670.0,3,3,357.0,3,1950,3,1,6,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1775,7,2506.0,4,4,622.0,4,2001,0,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1776,5,1513.0,3,3,180.0,3,2004,0,1,8,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1777,5,1822.0,4,3,288.0,3,1983,1,1,5,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1778,6,1858.0,4,4,576.0,4,1983,1,1,5,4,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1779,4,1055.0,3,3,463.0,3,1970,0,1,5,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1780,7,1969.0,3,3,534.0,4,1977,4,2,8,3,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1781,7,1266.0,4,4,388.0,4,2007,4,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1782,5,2601.0,3,3,621.0,3,1998,0,3,8,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1783,5,1556.0,3,3,0.0,3,1964,0,1,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1784,5,2694.0,3,3,528.0,4,1996,4,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1785,5,1824.0,3,3,484.0,3,1957,0,2,9,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1786,7,2486.0,4,4,626.0,4,2001,0,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1787,8,3210.0,4,4,525.0,5,2005,4,2,5,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1788,4,1092.0,3,3,0.0,3,1970,0,1,5,4,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1789,5,1959.0,3,3,576.0,3,1965,0,2,10,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1790,7,2361.0,4,4,544.0,4,2002,0,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1791,7,2726.0,3,3,400.0,3,1950,4,2,13,5,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1792,8,2256.0,4,4,482.0,4,2000,3,1,5,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1793,4,1361.0,3,3,185.0,1,1950,0,1,6,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1794,4,1120.0,3,2,480.0,3,1950,0,1,5,5,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1795,8,2404.0,4,4,484.0,4,1978,3,1,4,3,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1796,9,2822.0,5,5,1020.0,5,2009,4,3,12,5,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1797,6,1500.0,3,4,440.0,3,1980,4,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1798,6,1179.0,3,3,622.0,3,1960,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1799,5,698.0,3,3,0.0,3,2008,0,1,4,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1800,7,2912.0,4,4,871.0,4,2004,4,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1801,6,2035.0,3,3,490.0,3,1962,4,1,8,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1802,7,1812.0,4,4,478.0,4,2004,0,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1803,5,2268.0,3,3,502.0,4,2003,0,1,6,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1804,7,1636.0,3,4,288.0,3,1950,4,1,7,3,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1805,4,864.0,3,3,528.0,3,1950,0,1,5,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1806,7,2750.0,4,4,472.0,4,1999,0,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1807,8,2908.0,4,4,746.0,4,2004,3,2,9,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1808,6,2423.0,3,4,485.0,3,2000,3,3,8,3,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1809,3,1514.0,3,3,308.0,3,2002,0,1,6,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1810,6,2146.0,4,4,528.0,4,1992,0,2,6,5,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1811,7,1250.0,4,4,528.0,4,2007,0,2,5,5,3,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1812,6,3108.0,4,5,506.0,4,1989,3,2,9,5,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1813,7,2607.0,4,4,388.0,4,2004,3,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1814,5,1184.0,3,3,0.0,3,1996,0,1,8,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1815,8,3232.0,4,4,928.0,5,2006,4,2,6,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1816,7,3127.0,4,3,454.0,4,1989,4,2,7,5,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1817,5,894.0,3,3,312.0,3,1960,0,1,5,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1818,6,1788.0,3,3,271.0,3,2005,0,1,6,5,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1819,9,2919.0,5,5,874.0,5,2008,4,2,8,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1820,6,1496.0,4,4,572.0,4,2007,0,3,7,5,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1821,7,1400.0,4,4,612.0,4,2006,0,2,6,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1822,5,2528.0,3,3,549.0,3,1965,3,2,7,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1823,4,968.0,3,3,216.0,3,2007,0,2,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1824,7,2786.0,4,4,506.0,5,2005,4,2,6,5,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1825,7,1266.0,4,4,388.0,4,2007,4,2,6,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1826,5,1084.0,3,3,180.0,3,1993,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1827,6,1855.0,4,3,512.0,3,1994,3,2,7,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1828,7,1834.0,4,4,440.0,4,1998,0,2,8,5,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1829,7,2792.0,4,4,878.0,4,2006,0,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1830,6,1266.0,3,3,283.0,3,1980,3,1,5,5,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1831,8,2098.0,4,5,878.0,4,2005,4,2,8,4,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1832,7,2677.0,4,4,490.0,4,1999,3,2,9,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1833,5,1711.0,3,3,288.0,4,1959,0,1,6,3,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1834,6,1092.0,3,3,264.0,3,1971,0,1,6,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1835,9,2643.0,5,5,694.0,4,2006,4,2,9,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1836,8,1660.0,4,4,660.0,4,2007,4,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1837,5,1620.0,3,4,576.0,3,2000,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
